@SampleID: 17
@Version: 0.9.1
@Ranks:superkingdom|phylum|class|order|family|genus|species|strain
@@TAXID	RANK	TAXPATH	TAXPATHSN	PERCENTAGE	_CAMI_GENOMEID

2	superkingdom	2	Bacteria	100.0
1379910.0	strain	2|976|768503|768507|1853232|1379908|1379910|1379910.0	Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Hymenobacteraceae|Rufibacter|Rufibacter sp. DG31D|Unclassified Rufibacter sp. DG31D strain	0.0	OTU_97.3214.0
744872	strain	2|203691|203692|136|137|157|215591|744872	Bacteria|Spirochaetes|Spirochaetia|Spirochaetales|Spirochaetaceae|Treponema|Treponema caldarium	0.0	OTU_97.3218.0
1215914	strain	2|1239|91061|186826|33958|1578|1582|1215914	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus casei	0.0	OTU_97.36842.0
441771	strain	2|1239|186801|186802|31979|1485|1491|441771	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium botulinum	0.0	OTU_97.3982.0
441772	strain	2|1239|186801|186802|31979|1485|1491|441772	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium botulinum	0.0	OTU_97.31551.0
1340847	strain	2|1239|91061|186826|1300|1301|1307|1340847	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus suis	0.0	OTU_97.28614.0
1435056	strain	2|201174|1760|2037|2049|1069494|1661|1435056	Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Actinomycetaceae|Trueperella|Trueperella pyogenes	0.0	OTU_97.13388.0
249265	strain	2|1239|91061|186826|33958|1578|1584|249265	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus delbrueckii	0.0	OTU_97.20227.0
337330	strain	2|1239|91061|186826|33958|1578|1590|337330	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus plantarum	0.0	OTU_97.8022.1
191610.0	strain	2|201174|1760|85007|1653|1716|191610|191610.0	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium atypicum|Unclassified Corynebacterium atypicum strain	0.0	OTU_97.10389.0
585143	strain	2|1239|91061|1385|90964|1279|1280|585143	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus	0.3096	OTU_97.33892.0
869816	strain	2|1239|91061|1385|90964|1279|1280|869816	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus	0.0	OTU_97.45315.0
712122.0	strain	2|201174|1760|2037|2049|1654|712122|712122.0	Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Actinomycetaceae|Actinomyces|Actinomyces sp. oral taxon 414|Unclassified Actinomyces sp. oral taxon 414 strain	0.0	OTU_97.4016.0
28091.0	strain	2|1224|28216|206351|481|482|28091|28091.0	Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Neisseria|Neisseria weaveri|Unclassified Neisseria weaveri strain	0.0	OTU_97.39049.0
642492	strain	2|1239|186801|186802|186803|698776|29360|642492	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Cellulosilyticum|Cellulosilyticum lentocellum	0.0	OTU_97.1457.0
1646498.0	strain	2|1224|1236|72274|468|469|1646498|1646498.0	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Acinetobacter|Acinetobacter sp. TTH0-4|Unclassified Acinetobacter sp. TTH0-4 strain	0.0	OTU_97.544.0
226186	strain	2|976|200643|171549|815|816|818|226186	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides thetaiotaomicron	0.0	OTU_97.40097.0
1285583	strain	2|201174|1760|85007|1653|1716|160386|1285583	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium casei	0.0	OTU_97.7044.0
1310161	strain	2|201174|1760|85007|1653|1716|1718|1310161	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium glutamicum	0.0	OTU_97.19626.0
1295826	strain	2|1239|91061|186826|1300|1357|1358|1295826	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Lactococcus|Lactococcus lactis	0.0	OTU_97.3403.0
1491.0	strain	2|1239|186801|186802|31979|1485|1491|1491.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium botulinum|Unclassified Clostridium botulinum strain	0.0030959752322	OTU_97.240.0
1491.1	strain	2|1239|186801|186802|31979|1485|1491|1491.1	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium botulinum|Unclassified Clostridium botulinum strain	0.0	OTU_97.24231.0
1492.0	strain	2|1239|186801|186802|31979|1485|1492|1492.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium butyricum|Unclassified Clostridium butyricum strain	0.0030959752322	OTU_97.39556.0
1203670	strain	2|1239|91061|186826|1300|1301|1311|1203670	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus agalactiae	0.0	OTU_97.42114.0
1305849	strain	2|1239|91061|186826|81852|1350|1352|1305849	Bacteria|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus|Enterococcus faecium	0.0	OTU_97.455.0
1496.0	strain	2|1239|186801|186802|186804|1870884|1496|1496.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Peptostreptococcaceae|Clostridioides|Clostridioides difficile|Unclassified Clostridioides difficile strain	0.0	OTU_97.19857.0
1336795.0	strain	2|976|117743|200644|49546|225842|1336795|1336795.0	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Formosa|Formosa sp. Hel3_A1_48|Unclassified Formosa sp. Hel3_A1_48 strain	0.0	OTU_97.2203.1
546269	strain	2|1239|186801|186802|186804|44259|143361|546269	Bacteria|Firmicutes|Clostridia|Clostridiales|Peptostreptococcaceae|Filifactor|Filifactor alocis	0.0	OTU_97.3144.0
1291742	strain	2|1239|91061|186826|33958|1578|1193095|1291742	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus hokkaidonensis	0.0	OTU_97.36793.1
767455	strain	2|1239|91061|186826|33958|1578|1584|767455	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus delbrueckii	0.0	OTU_97.19349.0
767456	strain	2|1239|91061|186826|33958|1578|1587|767456	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus helveticus	0.0	OTU_97.38340.1
1168865	strain	2|201174|1760|85007|1653|1716|1719|1168865	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium pseudotuberculosis	0.0	OTU_97.7131.0
1224162	strain	2|201174|1760|85007|1653|1716|349751|1224162	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium marinum	0.0	OTU_97.31362.0
28131.0	strain	2|976|200643|171549|171552|838|28131|28131.0	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella intermedia|Unclassified Prevotella intermedia strain	0.0	OTU_97.10391.0
28131.1	strain	2|976|200643|171549|171552|838|28131|28131.1	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella intermedia|Unclassified Prevotella intermedia strain	0.0	OTU_97.40012.0
269796	strain	2|1224|28211|204441|41295|1081|1085|269796	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Rhodospirillaceae|Rhodospirillum|Rhodospirillum rubrum	0.0	OTU_97.11609.0
767462	strain	2|1239|91061|186826|33958|1578|1587|767462	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus helveticus	0.0	OTU_97.17553.0
767463	strain	2|1239|91061|186826|1300|1301|1308|767463	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus thermophilus	0.0	OTU_97.44693.0
1455592	strain	2|1224|1236|135625|712|745|747|1455592	Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Pasteurella|Pasteurella multocida	0.0	OTU_97.42454.0
767468	strain	2|1239|91061|186826|33958|1578|1590|767468	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus plantarum	0.0	OTU_97.27408.0
1903186.0	strain	2|201174|1760|85006|85020|43668|1903186|1903186.0	Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Dermabacteraceae|Brachybacterium|Brachybacterium sp. P6-10-X1|Unclassified Brachybacterium sp. P6-10-X1 strain	0.0	OTU_97.39902.0
568814	strain	2|1239|91061|186826|1300|1301|1307|568814	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus suis	0.0	OTU_97.26713.0
1005041	strain	2|1239|91061|186826|1300|1301|1307|1005041	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus suis	0.0	OTU_97.20802.0
1005042	strain	2|1239|91061|186826|1300|1301|1307|1005042	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus suis	0.0	OTU_97.44487.0
87541.0	strain	2|1239|91061|186826|186827|1375|87541|87541.0	Bacteria|Firmicutes|Bacilli|Lactobacillales|Aerococcaceae|Aerococcus|Aerococcus christensenii|Unclassified Aerococcus christensenii strain	0.0	OTU_97.22007.0
28150	strain	2|1224|1236|91347|543|590|28901|28150	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Salmonella|Salmonella enterica	0.0	OTU_97.3377.0
671223.0	strain	2|201174|1760|85009|31957|1743|671223|671223.0	Bacteria|Actinobacteria|Actinobacteria|Propionibacteriales|Propionibacteriaceae|Propionibacterium|Propionibacterium sp. oral taxon 193|Unclassified Propionibacterium sp. oral taxon 193 strain	0.0	OTU_97.9711.0
472569.0	strain	2|201174|1760|85006|85020|472568|472569|472569.0	Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Dermabacteraceae|Devriesea|Devriesea agamarum|Unclassified Devriesea agamarum strain	0.0	OTU_97.4716.0
407035.0	strain	2|1239|91061|1385|90964|45669|407035|407035.0	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Salinicoccus|Salinicoccus halodurans|Unclassified Salinicoccus halodurans strain	0.0	OTU_97.34998.0
220668	strain	2|1239|91061|186826|33958|1578|1590|220668	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus plantarum	0.0	OTU_97.33599.0
1232381	strain	2|201174|1760|85007|1653|1716|1718|1232381	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium glutamicum	0.0	OTU_97.45281.1
1232383	strain	2|201174|1760|85007|1653|1716|1718|1232383	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium glutamicum	0.0	OTU_97.5537.0
1232384	strain	2|201174|1760|85007|1653|1716|1718|1232384	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium glutamicum	0.0	OTU_97.4436.0
1232385	strain	2|201174|1760|85007|1653|1716|92706|1232385	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|[Brevibacterium] flavum	0.0	OTU_97.31167.0
1005058	strain	2|1224|1236|135625|712|155493|750|1005058	Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Gallibacterium|Gallibacterium anatis	0.0	OTU_97.41341.0
35755.0	strain	2|201174|1760|85007|1653|1716|35755|35755.0	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium kutscheri|Unclassified Corynebacterium kutscheri strain	0.0	OTU_97.44264.1
859654	strain	2|1224|1236|91347|543|203804|251535|859654	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Candidatus Blochmannia|Candidatus Blochmannia vafer	0.0	OTU_97.6722.1
1104322	strain	2|1239|91061|186826|1300|1357|1358|1104322	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Lactococcus|Lactococcus lactis	0.0	OTU_97.353.1
1486034.0	strain	2|976|117743|200644|49546|291183|1486034|1486034.0	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Lacinutrix|Lacinutrix venerupis|Unclassified Lacinutrix venerupis strain	0.0	OTU_97.37691.0
859657	strain	2|1224|28216|80840|119060|48736|305|859657	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Ralstonia|Ralstonia solanacearum	0.0	OTU_97.76.0
1548.0	strain	2|1239|186801|186802|31979|1485|1548|1548.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium scatologenes|Unclassified Clostridium scatologenes strain	0.0	OTU_97.1428.0
1048834	strain	2|1239|91061|1385|186823|29330|405212|1048834	Bacteria|Firmicutes|Bacilli|Bacillales|Alicyclobacillaceae|Alicyclobacillus|Alicyclobacillus acidocaldarius	0.0	OTU_97.508.0
600.0	strain	2|1224|1236|91347|543|590|28901|600.0	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Salmonella|Salmonella enterica|Salmonella enterica subsp. enterica serovar Thompson (genome 0)	0.0	OTU_97.12904.0
600.1	strain	2|1224|1236|91347|543|590|28901|600.1	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Salmonella|Salmonella enterica|Salmonella enterica subsp. enterica serovar Thompson (genome 1)	0.0	OTU_97.2104.0
523794	strain	2|32066|203490|203491|1129771|32067|40542|523794	Bacteria|Fusobacteria|Fusobacteriia|Fusobacteriales|Leptotrichiaceae|Leptotrichia|Leptotrichia buccalis	0.0	OTU_97.2242.0
523796	strain	2|1239|91061|1385|90964|1279|1280|523796	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus	0.0	OTU_97.31710.0
985006	strain	2|1239|91061|1385|90964|1279|1280|985006	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus	0.0	OTU_97.26393.0
216599	strain	2|1224|1236|91347|543|620|624|216599	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Shigella|Shigella sonnei	0.0	OTU_97.7412.0
1353243	strain	2|1239|91061|186826|1300|1301|1328|1353243	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus anginosus	0.0	OTU_97.34787.0
243230.0	strain	2|1297|188787|118964|183710|1298|1299|243230.0	Bacteria|Deinococcus-Thermus|Deinococci|Deinococcales|Deinococcaceae|Deinococcus|Deinococcus radiodurans|Deinococcus radiodurans R1 (genome 0)	0.0	OTU_97.3175.0
243230.1	strain	2|1297|188787|118964|183710|1298|1299|243230.1	Bacteria|Deinococcus-Thermus|Deinococci|Deinococcales|Deinococcaceae|Deinococcus|Deinococcus radiodurans|Deinococcus radiodurans R1 (genome 1)	0.0	OTU_97.11907.0
1031711	strain	2|1224|28216|80840|119060|48736|305|1031711	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Ralstonia|Ralstonia solanacearum	0.0	OTU_97.34939.0
128944.0	strain	2|1239|91061|186826|186827|1375|128944|128944.0	Bacteria|Firmicutes|Bacilli|Lactobacillales|Aerococcaceae|Aerococcus|Aerococcus urinaehominis|Unclassified Aerococcus urinaehominis strain	0.0	OTU_97.24252.0
65058.0	strain	2|201174|1760|85007|1653|1716|65058|65058.0	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium ulcerans|Unclassified Corynebacterium ulcerans strain	0.0	OTU_97.37354.0
65058.1	strain	2|201174|1760|85007|1653|1716|65058|65058.1	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium ulcerans|Unclassified Corynebacterium ulcerans strain	0.0	OTU_97.21242.0
65058.2	strain	2|201174|1760|85007|1653|1716|65058|65058.2	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium ulcerans|Unclassified Corynebacterium ulcerans strain	0.0	OTU_97.42277.0
65058.3	strain	2|201174|1760|85007|1653|1716|65058|65058.3	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium ulcerans|Unclassified Corynebacterium ulcerans strain	0.0	OTU_97.5420.0
65058.4	strain	2|201174|1760|85007|1653|1716|65058|65058.4	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium ulcerans|Unclassified Corynebacterium ulcerans strain	0.0	OTU_97.24065.0
515619	strain	2|1239|186801|186802|186803|39491|515619	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|[Eubacterium] rectale	0.0	OTU_97.5203.0
515620	strain	2|1239|186801|186802|186806|1730|39485|515620	Bacteria|Firmicutes|Clostridia|Clostridiales|Eubacteriaceae|Eubacterium|[Eubacterium] eligens	0.0	OTU_97.13052.0
1236517	strain	2|976|200643|171549|171552|838|589436|1236517	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella fusca	0.3096	OTU_97.15393.0
1433126.0	strain	2|976|200643|171549|171550|1611681|1433126|1433126.0	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Rikenellaceae|Mucinivorans|Mucinivorans hirudinis|Unclassified Mucinivorans hirudinis strain	0.0	OTU_97.15976.0
945704	strain	2|1239|91061|186826|1300|1301|1307|945704	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus suis	0.0	OTU_97.42301.1
1579.0	strain	2|1239|91061|186826|33958|1578|1579|1579.0	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus acidophilus|Unclassified Lactobacillus acidophilus strain	0.0	OTU_97.27974.0
1580.0	strain	2|1239|91061|186826|33958|1578|1580|1580.0	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus brevis|Unclassified Lactobacillus brevis strain	0.0	OTU_97.17806.0
1795631.0	strain	2|1224|28216|80840|80864|34072|1795631|1795631.0	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Comamonadaceae|Variovorax|Variovorax sp. PAMC 28711|Unclassified Variovorax sp. PAMC 28711 strain	0.0	OTU_97.30291.1
945712	strain	2|201174|1760|85007|1653|1716|65058|945712	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium ulcerans	0.0	OTU_97.1873.1
1585.0	strain	2|1239|91061|186826|33958|1578|1584|1585.0	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus delbrueckii|Lactobacillus delbrueckii subsp. bulgaricus (genome 0)	0.0	OTU_97.6439.0
1585.1	strain	2|1239|91061|186826|33958|1578|1584|1585.1	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus delbrueckii|Lactobacillus delbrueckii subsp. bulgaricus (genome 1)	0.0	OTU_97.7047.1
1587.0	strain	2|1239|91061|186826|33958|1578|1587|1587.0	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus helveticus|Unclassified Lactobacillus helveticus strain	0.0	OTU_97.13065.1
1587.1	strain	2|1239|91061|186826|33958|1578|1587|1587.1	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus helveticus|Unclassified Lactobacillus helveticus strain	0.0	OTU_97.38349.1
1587.2	strain	2|1239|91061|186826|33958|1578|1587|1587.2	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus helveticus|Unclassified Lactobacillus helveticus strain	0.0	OTU_97.43871.0
1587.3	strain	2|1239|91061|186826|33958|1578|1587|1587.3	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus helveticus|Unclassified Lactobacillus helveticus strain	0.0	OTU_97.31173.0
1590.0	strain	2|1239|91061|186826|33958|1578|1590|1590.0	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus plantarum|Unclassified Lactobacillus plantarum strain	0.0	OTU_97.40357.1
1590.1	strain	2|1239|91061|186826|33958|1578|1590|1590.1	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus plantarum|Unclassified Lactobacillus plantarum strain	0.0	OTU_97.36187.0
1590.2	strain	2|1239|91061|186826|33958|1578|1590|1590.2	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus plantarum|Unclassified Lactobacillus plantarum strain	0.0	OTU_97.13065.0
1590.3	strain	2|1239|91061|186826|33958|1578|1590|1590.3	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus plantarum|Unclassified Lactobacillus plantarum strain	0.0	OTU_97.26780.0
1590.4	strain	2|1239|91061|186826|33958|1578|1590|1590.4	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus plantarum|Unclassified Lactobacillus plantarum strain	0.0	OTU_97.24982.1
1590.5	strain	2|1239|91061|186826|33958|1578|1590|1590.5	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus plantarum|Unclassified Lactobacillus plantarum strain	0.0	OTU_97.36696.1
1590.6	strain	2|1239|91061|186826|33958|1578|1590|1590.6	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus plantarum|Unclassified Lactobacillus plantarum strain	0.0	OTU_97.39528.0
1590.7	strain	2|1239|91061|186826|33958|1578|1590|1590.7	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus plantarum|Unclassified Lactobacillus plantarum strain	0.0	OTU_97.25948.0
1590.8	strain	2|1239|91061|186826|33958|1578|1590|1590.8	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus plantarum|Unclassified Lactobacillus plantarum strain	0.0	OTU_97.38235.0
1590.9	strain	2|1239|91061|186826|33958|1578|1590|1590.9	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus plantarum|Unclassified Lactobacillus plantarum strain	0.0	OTU_97.43292.1
1590.10	strain	2|1239|91061|186826|33958|1578|1590|1590.10	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus plantarum|Unclassified Lactobacillus plantarum strain	0.0	OTU_97.37162.0
1590.11	strain	2|1239|91061|186826|33958|1578|1590|1590.11	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus plantarum|Unclassified Lactobacillus plantarum strain	0.0	OTU_97.9203.0
1590.12	strain	2|1239|91061|186826|33958|1578|1590|1590.12	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus plantarum|Unclassified Lactobacillus plantarum strain	0.0	OTU_97.11873.0
1590.13	strain	2|1239|91061|186826|33958|1578|1590|1590.13	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus plantarum|Unclassified Lactobacillus plantarum strain	0.0	OTU_97.33281.0
1590.14	strain	2|1239|91061|186826|33958|1578|1590|1590.14	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus plantarum|Unclassified Lactobacillus plantarum strain	0.0	OTU_97.35271.0
1590.15	strain	2|1239|91061|186826|33958|1578|1590|1590.15	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus plantarum|Unclassified Lactobacillus plantarum strain	0.0	OTU_97.43290.0
1226298	strain	2|1239|91061|186826|33958|1578|1597|1226298	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus paracasei	0.0	OTU_97.3437.0
1597.0	strain	2|1239|91061|186826|33958|1578|1597|1597.0	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus paracasei|Unclassified Lactobacillus paracasei strain	0.0	OTU_97.2666.1
1597.1	strain	2|1239|91061|186826|33958|1578|1597|1597.1	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus paracasei|Unclassified Lactobacillus paracasei strain	0.0	OTU_97.38340.0
1597.2	strain	2|1239|91061|186826|33958|1578|1597|1597.2	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus paracasei|Unclassified Lactobacillus paracasei strain	0.0	OTU_97.16825.0
1598.0	strain	2|1239|91061|186826|33958|1578|1598|1598.0	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus reuteri|Unclassified Lactobacillus reuteri strain	0.0	OTU_97.43299.0
1598.1	strain	2|1239|91061|186826|33958|1578|1598|1598.1	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus reuteri|Unclassified Lactobacillus reuteri strain	0.0	OTU_97.35314.0
1598.2	strain	2|1239|91061|186826|33958|1578|1598|1598.2	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus reuteri|Unclassified Lactobacillus reuteri strain	0.0	OTU_97.40481.0
1600.0	strain	2|1239|91061|186826|33958|1578|1600|1600.0	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus acetotolerans|Unclassified Lactobacillus acetotolerans strain	0.0	OTU_97.194.1
196162.0	strain	2|201174|1760|85009|85015|1839|196162|196162.0	Bacteria|Actinobacteria|Actinobacteria|Propionibacteriales|Nocardioidaceae|Nocardioides|Nocardioides sp. JS614|Unclassified Nocardioides sp. JS614 strain	0.0	OTU_97.4849.1
196164	strain	2|201174|1760|85007|1653|1716|152794|196164	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium efficiens	0.0	OTU_97.30026.1
491077	strain	2|1239|91061|186826|33958|1578|1598|491077	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus reuteri	0.0	OTU_97.13559.0
