@SampleID: 7
@Version: 0.9.1
@Ranks:superkingdom|phylum|class|order|family|genus|species|strain
@@TAXID	RANK	TAXPATH	TAXPATHSN	PERCENTAGE	_CAMI_GENOMEID

2	superkingdom	2	Bacteria	100.0
1453352.0	strain	2|976|117743|200644|49546|389486|1453352|1453352.0	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Sediminicola|Sediminicola sp. YIK13|Unclassified Sediminicola sp. YIK13 strain	0.000881834215168	OTU_97.27484.0
521095	strain	2|201174|84998|84999|1643824|1380|1382|521095	Bacteria|Actinobacteria|Coriobacteriia|Coriobacteriales|Atopobiaceae|Atopobium|Atopobium parvulum	0.0	OTU_97.5089.0
1328.0	strain	2|1239|91061|186826|1300|1301|1328|1328.0	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus anginosus|Unclassified Streptococcus anginosus strain	0.0	OTU_97.16759.0
1328.1	strain	2|1239|91061|186826|1300|1301|1328|1328.1	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus anginosus|Unclassified Streptococcus anginosus strain	0.0	OTU_97.7835.0
1328.2	strain	2|1239|91061|186826|1300|1301|1328|1328.2	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus anginosus|Unclassified Streptococcus anginosus strain	0.0026455026455	OTU_97.44294.0
367928	strain	2|201174|1760|85004|31953|1678|1680|367928	Bacteria|Actinobacteria|Actinobacteria|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium|Bifidobacterium adolescentis	0.0	OTU_97.44505.0
1509.0	strain	2|1239|186801|186802|31979|1485|1509|1509.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium sporogenes|Unclassified Clostridium sporogenes strain	0.0	OTU_97.26691.1
1509.1	strain	2|1239|186801|186802|31979|1485|1509|1509.1	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium sporogenes|Unclassified Clostridium sporogenes strain	0.0	OTU_97.38225.1
1338.0	strain	2|1239|91061|186826|1300|1301|1338|1338.0	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus intermedius|Unclassified Streptococcus intermedius strain	0.000149584986508	OTU_97.837.1
1834207.0	strain	2|1239|526524|526525|128827|1834207|1834207.0	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Erysipelotrichaceae bacterium I46|Unclassified Erysipelotrichaceae bacterium I46 strain	0.0	OTU_97.4748.0
634176.0	strain	2|1224|1236|135625|712|416916|732|634176.0	Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Aggregatibacter|Aggregatibacter aphrophilus|Aggregatibacter aphrophilus NJ8700 (genome 0)	0.0	OTU_97.16670.0
634176.1	strain	2|1224|1236|135625|712|416916|732|634176.1	Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Aggregatibacter|Aggregatibacter aphrophilus|Aggregatibacter aphrophilus NJ8700 (genome 1)	0.0	OTU_97.22915.0
1346.0	strain	2|1239|91061|186826|1300|1301|1346|1346.0	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus iniae|Unclassified Streptococcus iniae strain	0.0	OTU_97.16865.0
1346.1	strain	2|1239|91061|186826|1300|1301|1346|1346.1	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus iniae|Unclassified Streptococcus iniae strain	0.0	OTU_97.38244.0
1346.2	strain	2|1239|91061|186826|1300|1301|1346|1346.2	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus iniae|Unclassified Streptococcus iniae strain	0.0	OTU_97.42285.0
1346.3	strain	2|1239|91061|186826|1300|1301|1346|1346.3	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus iniae|Unclassified Streptococcus iniae strain	0.000881834215168	OTU_97.34783.0
242231	strain	2|1224|28216|206351|481|482|485|242231	Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Neisseria|Neisseria gonorrhoeae	0.0	OTU_97.36118.1
929102	strain	2|1239|91061|186826|1300|1357|1358|929102	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Lactococcus|Lactococcus lactis	0.0882	OTU_97.41969.0
1156431.0	strain	2|1239|91061|186826|1300|1301|1156431|1156431.0	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus sp. I-G2|Unclassified Streptococcus sp. I-G2 strain	0.0	OTU_97.21430.0
1360.0	strain	2|1239|91061|186826|1300|1357|1358|1360.0	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Lactococcus|Lactococcus lactis|Lactococcus lactis subsp. lactis (genome 0)	0.000881834215168	OTU_97.5805.0
1360.1	strain	2|1239|91061|186826|1300|1357|1358|1360.1	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Lactococcus|Lactococcus lactis|Lactococcus lactis subsp. lactis (genome 1)	0.0	OTU_97.9687.0
1156433.0	strain	2|1239|91061|186826|1300|1301|1156433|1156433.0	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus sp. I-P16|Unclassified Streptococcus sp. I-P16 strain	0.0026455026455	OTU_97.45366.0
478547	strain	2|1224|29547|213849|72294|194|197|478547	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni	0.0	OTU_97.39273.0
1408285	strain	2|1239|186801|186802|31979|1485|1491|1408285	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium botulinum	0.0	OTU_97.26072.0
1273173	strain	2|1224|29547|213849|72294|194|195|1273173	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter coli	0.0	OTU_97.36221.0
1376.0	strain	2|1239|91061|186826|186827|1375|1376|1376.0	Bacteria|Firmicutes|Bacilli|Lactobacillales|Aerococcaceae|Aerococcus|Aerococcus urinae|Unclassified Aerococcus urinae strain	0.000881834215168	OTU_97.8334.0
1377.0	strain	2|1239|91061|186826|186827|1375|1377|1377.0	Bacteria|Firmicutes|Bacilli|Lactobacillales|Aerococcaceae|Aerococcus|Aerococcus viridans|Unclassified Aerococcus viridans strain	0.0	OTU_97.10090.0
709991	strain	2|976|200643|171549|1853231|283168|28118|709991	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Odoribacteraceae|Odoribacter|Odoribacter splanchnicus	0.0	OTU_97.30392.0
1379690	strain	2|976|200643|171549|815|816|28116|1379690	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides ovatus	0.0	OTU_97.40664.0
386415	strain	2|1239|186801|186802|31979|1485|1542|386415	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium novyi	0.0	OTU_97.8940.0
1031536	strain	2|1224|29547|213849|72294|194|201|1031536	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter lari	0.0	OTU_97.5623.1
669041.0	strain	2|976|117743|200644|49546|104267|669041|669041.0	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Tenacibaculum|Tenacibaculum dicentrarchi|Unclassified Tenacibaculum dicentrarchi strain	0.0	OTU_97.23755.0
1244531.0	strain	2|1224|29547|213849|72294|194|1244531|1244531.0	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter iguaniorum|Unclassified Campylobacter iguaniorum strain	0.0	OTU_97.56.0
1050174.0	strain	2|201174|1760|85007|1653|1716|1050174|1050174.0	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium epidermidicanis|Unclassified Corynebacterium epidermidicanis strain	0.0	OTU_97.45181.0
28025.0	strain	2|201174|1760|85004|31953|1678|28025|28025.0	Bacteria|Actinobacteria|Actinobacteria|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium|Bifidobacterium animalis|Unclassified Bifidobacterium animalis strain	0.0	OTU_97.20169.0
218494	strain	2|1239|91061|186826|1300|1301|1307|218494	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus suis	0.0	OTU_97.36387.0
218495	strain	2|1239|91061|186826|1300|1301|1349|218495	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus uberis	0.0	OTU_97.33210.0
568706	strain	2|1224|28216|80840|506|517|520|568706	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Alcaligenaceae|Bordetella|Bordetella pertussis	0.0	OTU_97.40119.0
531844.0	strain	2|976|117743|200644|49546|531844|531844.0	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacteriaceae bacterium 3519-10|Unclassified Flavobacteriaceae bacterium 3519-10 strain	0.0	OTU_97.38908.0
28037.0	strain	2|1239|91061|186826|1300|1301|28037|28037.0	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus mitis|Unclassified Streptococcus mitis strain	0.0	OTU_97.23847.0
28037.1	strain	2|1239|91061|186826|1300|1301|28037|28037.1	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus mitis|Unclassified Streptococcus mitis strain	0.0133027123463	OTU_97.23667.1
435590	strain	2|976|200643|171549|815|816|821|435590	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides vulgatus	0.0	OTU_97.14172.0
435591	strain	2|976|200643|171549|2005525|375288|823|435591	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Tannerellaceae|Parabacteroides|Parabacteroides distasonis	0.0	OTU_97.43129.1
1041809	strain	2|1239|186801|186802|31979|49082|49118|1041809	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Candidatus Arthromitus|Candidatus Arthromitus sp. SFB-mouse	0.0	OTU_97.14604.0
1222034	strain	2|1224|1236|135625|712|75984|75985|1222034	Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Mannheimia|Mannheimia haemolytica	1.0582	OTU_97.42987.0
863638	strain	2|1239|186801|186802|31979|1485|1488|863638	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium acetobutylicum	0.0	OTU_97.36145.0
1004951	strain	2|1239|91061|186826|1300|1301|1307|1004951	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus suis	0.0	OTU_97.4724.0
1004952	strain	2|1239|91061|186826|1300|1301|1307|1004952	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus suis	0.0	OTU_97.32296.1
744872	strain	2|203691|203692|136|137|157|215591|744872	Bacteria|Spirochaetes|Spirochaetia|Spirochaetales|Spirochaetaceae|Treponema|Treponema caldarium	0.0	OTU_97.328.0
1336746	strain	2|1239|91061|186826|1300|1301|1314|1336746	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus pyogenes	0.0	OTU_97.7245.0
441771	strain	2|1239|186801|186802|31979|1485|1491|441771	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium botulinum	0.0	OTU_97.42263.0
441772	strain	2|1239|186801|186802|31979|1485|1491|441772	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium botulinum	0.0	OTU_97.3641.0
1340847	strain	2|1239|91061|186826|1300|1301|1307|1340847	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus suis	0.0	OTU_97.30521.1
1435056	strain	2|201174|1760|2037|2049|1069494|1661|1435056	Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Actinomycetaceae|Trueperella|Trueperella pyogenes	0.0	OTU_97.44957.1
357809	strain	2|1239|186801|186802|186803|1506553|66219|357809	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnoclostridium|Lachnoclostridium phytofermentans	0.0	OTU_97.21797.1
1836467.0	strain	2|976|117743|200644|49546|252356|1836467|1836467.0	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Maribacter|Maribacter sp. T28|Unclassified Maribacter sp. T28 strain	0.0	OTU_97.39365.0
545694	strain	2|203691|203692|136|137|157|88058|545694	Bacteria|Spirochaetes|Spirochaetia|Spirochaetales|Spirochaetaceae|Treponema|Treponema primitia	0.0	OTU_97.34865.0
712122.0	strain	2|201174|1760|2037|2049|1654|712122|712122.0	Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Actinomycetaceae|Actinomyces|Actinomyces sp. oral taxon 414|Unclassified Actinomyces sp. oral taxon 414 strain	0.0	OTU_97.5809.0
28091.0	strain	2|1224|28216|206351|481|482|28091|28091.0	Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Neisseria|Neisseria weaveri|Unclassified Neisseria weaveri strain	0.0	OTU_97.3210.0
642492	strain	2|1239|186801|186802|186803|698776|29360|642492	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Cellulosilyticum|Cellulosilyticum lentocellum	0.0	OTU_97.21797.0
28095.0	strain	2|1224|28216|80840|119060|32008|28095|28095.0	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Burkholderia|Burkholderia gladioli|Unclassified Burkholderia gladioli strain	0.0	OTU_97.5695.1
996801.0	strain	2|976|117743|200644|49546|52959|996801|996801.0	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Polaribacter|Polaribacter reichenbachii|Unclassified Polaribacter reichenbachii strain	0.0	OTU_97.17394.0
243275	strain	2|203691|203692|136|137|157|158|243275	Bacteria|Spirochaetes|Spirochaetia|Spirochaetales|Spirochaetaceae|Treponema|Treponema denticola	0.0	OTU_97.4075.0
1835254.0	strain	2|1224|28216|80840|119060|44013|1835254|1835254.0	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Polynucleobacter|Polynucleobacter duraquae|Unclassified Polynucleobacter duraquae strain	0.0	OTU_97.14504.1
1234378	strain	2|1224|28221|213115|194924|41707|29546|1234378	Bacteria|Proteobacteria|Deltaproteobacteria|Desulfovibrionales|Desulfovibrionaceae|Lawsonia|Lawsonia intracellularis	0.0	OTU_97.16318.0
931276	strain	2|1239|186801|186802|31979|1485|36745|931276	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium saccharoperbutylacetonicum	0.0	OTU_97.15082.0
1117645.0	strain	2|976|117743|200644|49546|308865|1117645|1117645.0	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Elizabethkingia|Elizabethkingia anophelis|Unclassified Elizabethkingia anophelis strain	0.0	OTU_97.6715.0
1117645.1	strain	2|976|117743|200644|49546|308865|1117645|1117645.1	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Elizabethkingia|Elizabethkingia anophelis|Unclassified Elizabethkingia anophelis strain	0.0	OTU_97.6310.0
1117645.2	strain	2|976|117743|200644|49546|308865|1117645|1117645.2	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Elizabethkingia|Elizabethkingia anophelis|Unclassified Elizabethkingia anophelis strain	0.0	OTU_97.8663.0
1285583	strain	2|201174|1760|85007|1653|1716|160386|1285583	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium casei	0.0	OTU_97.17387.0
1295826	strain	2|1239|91061|186826|1300|1357|1358|1295826	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Lactococcus|Lactococcus lactis	0.0	OTU_97.34267.0
1491.0	strain	2|1239|186801|186802|31979|1485|1491|1491.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium botulinum|Unclassified Clostridium botulinum strain	0.0	OTU_97.18007.0
1491.1	strain	2|1239|186801|186802|31979|1485|1491|1491.1	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium botulinum|Unclassified Clostridium botulinum strain	0.0	OTU_97.1047.0
1491.2	strain	2|1239|186801|186802|31979|1485|1491|1491.2	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium botulinum|Unclassified Clostridium botulinum strain	0.0	OTU_97.512.0
1491.3	strain	2|1239|186801|186802|31979|1485|1491|1491.3	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium botulinum|Unclassified Clostridium botulinum strain	0.0	OTU_97.25345.0
1491.4	strain	2|1239|186801|186802|31979|1485|1491|1491.4	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium botulinum|Unclassified Clostridium botulinum strain	0.0	OTU_97.10592.0
1491.5	strain	2|1239|186801|186802|31979|1485|1491|1491.5	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium botulinum|Unclassified Clostridium botulinum strain	0.0	OTU_97.26695.0
1491.6	strain	2|1239|186801|186802|31979|1485|1491|1491.6	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium botulinum|Unclassified Clostridium botulinum strain	0.0	OTU_97.2573.1
1492.0	strain	2|1239|186801|186802|31979|1485|1492|1492.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium butyricum|Unclassified Clostridium butyricum strain	0.0	OTU_97.15599.0
1492.1	strain	2|1239|186801|186802|31979|1485|1492|1492.1	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium butyricum|Unclassified Clostridium butyricum strain	0.0	OTU_97.16157.0
1492.2	strain	2|1239|186801|186802|31979|1485|1492|1492.2	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium butyricum|Unclassified Clostridium butyricum strain	0.0	OTU_97.326.0
1492.3	strain	2|1239|186801|186802|31979|1485|1492|1492.3	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium butyricum|Unclassified Clostridium butyricum strain	0.0	OTU_97.1182.0
1492.4	strain	2|1239|186801|186802|31979|1485|1492|1492.4	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium butyricum|Unclassified Clostridium butyricum strain	0.0	OTU_97.365.0
1203670	strain	2|1239|91061|186826|1300|1301|1311|1203670	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus agalactiae	0.0	OTU_97.24431.0
546263	strain	2|1224|28216|206351|481|482|495|546263	Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Neisseria|Neisseria elongata	0.0	OTU_97.23441.0
1496.0	strain	2|1239|186801|186802|186804|1870884|1496|1496.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Peptostreptococcaceae|Clostridioides|Clostridioides difficile|Unclassified Clostridioides difficile strain	0.0	OTU_97.26160.0
1496.1	strain	2|1239|186801|186802|186804|1870884|1496|1496.1	Bacteria|Firmicutes|Clostridia|Clostridiales|Peptostreptococcaceae|Clostridioides|Clostridioides difficile|Unclassified Clostridioides difficile strain	0.0	OTU_97.43518.0
1496.2	strain	2|1239|186801|186802|186804|1870884|1496|1496.2	Bacteria|Firmicutes|Clostridia|Clostridiales|Peptostreptococcaceae|Clostridioides|Clostridioides difficile|Unclassified Clostridioides difficile strain	0.0	OTU_97.24074.0
1496.3	strain	2|1239|186801|186802|186804|1870884|1496|1496.3	Bacteria|Firmicutes|Clostridia|Clostridiales|Peptostreptococcaceae|Clostridioides|Clostridioides difficile|Unclassified Clostridioides difficile strain	0.0	OTU_97.43469.0
1497.0	strain	2|1239|186801|186802|31979|1485|1497|1497.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium formicaceticum|Unclassified Clostridium formicaceticum strain	0.0	OTU_97.819.0
1336794.0	strain	2|976|117743|200644|49546|225842|1336794|1336794.0	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Formosa|Formosa sp. Hel1_33_131|Unclassified Formosa sp. Hel1_33_131 strain	0.0	OTU_97.37691.0
1501.0	strain	2|1239|186801|186802|31979|1485|1501|1501.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium pasteurianum|Unclassified Clostridium pasteurianum strain	0.0	OTU_97.2576.0
1502.0	strain	2|1239|186801|186802|31979|1485|1502|1502.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium perfringens|Unclassified Clostridium perfringens strain	0.0	OTU_97.11107.0
1502.1	strain	2|1239|186801|186802|31979|1485|1502|1502.1	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium perfringens|Unclassified Clostridium perfringens strain	0.0	OTU_97.31703.1
1502.2	strain	2|1239|186801|186802|31979|1485|1502|1502.2	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium perfringens|Unclassified Clostridium perfringens strain	0.0	OTU_97.29691.0
1502.3	strain	2|1239|186801|186802|31979|1485|1502|1502.3	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium perfringens|Unclassified Clostridium perfringens strain	0.0	OTU_97.38225.0
546271	strain	2|1239|909932|909929|1843491|970|69823|546271	Bacteria|Firmicutes|Negativicutes|Selenomonadales|Selenomonadaceae|Selenomonas|Selenomonas sputigena	0.0	OTU_97.31969.0
28131.0	strain	2|976|200643|171549|171552|838|28131|28131.0	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella intermedia|Unclassified Prevotella intermedia strain	0.0	OTU_97.24212.0
28131.1	strain	2|976|200643|171549|171552|838|28131|28131.1	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella intermedia|Unclassified Prevotella intermedia strain	0.0	OTU_97.18731.0
650150	strain	2|1239|526524|526525|128827|1647|1648|650150	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Erysipelothrix|Erysipelothrix rhusiopathiae	0.0	OTU_97.1749.0
1511.0	strain	2|1239|186801|186802|186804|186831|1511|1511.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Peptostreptococcaceae|Acetoanaerobium|Acetoanaerobium sticklandii|Unclassified Acetoanaerobium sticklandii strain	0.0	OTU_97.43469.1
1455592	strain	2|1224|1236|135625|712|745|747|1455592	Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Pasteurella|Pasteurella multocida	0.0165	OTU_97.21068.0
884204.0	strain	2|1224|28216|80840|119060|32008|28450|884204.0	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Burkholderia|Burkholderia pseudomallei|Burkholderia pseudomallei 1026b (genome 0)	0.0	OTU_97.10682.0
884204.1	strain	2|1224|28216|80840|119060|32008|28450|884204.1	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Burkholderia|Burkholderia pseudomallei|Burkholderia pseudomallei 1026b (genome 1)	0.0	OTU_97.13576.0
568813	strain	2|1239|91061|186826|1300|1301|1307|568813	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus suis	0.0882	OTU_97.38677.0
568814	strain	2|1239|91061|186826|1300|1301|1307|568814	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus suis	0.1764	OTU_97.34836.0
1519.0	strain	2|1239|186801|186802|31979|1485|1519|1519.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium tyrobutyricum|Unclassified Clostridium tyrobutyricum strain	0.0	OTU_97.31703.0
1519.1	strain	2|1239|186801|186802|31979|1485|1519|1519.1	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium tyrobutyricum|Unclassified Clostridium tyrobutyricum strain	0.0	OTU_97.16928.1
1520.0	strain	2|1239|186801|186802|31979|1485|1520|1520.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium beijerinckii|Unclassified Clostridium beijerinckii strain	0.0	OTU_97.4094.0
1005041	strain	2|1239|91061|186826|1300|1301|1307|1005041	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus suis	27.3369	OTU_97.45365.0
1005042	strain	2|1239|91061|186826|1300|1301|1307|1005042	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus suis	0.0	OTU_97.16209.0
87541.0	strain	2|1239|91061|186826|186827|1375|87541|87541.0	Bacteria|Firmicutes|Bacilli|Lactobacillales|Aerococcaceae|Aerococcus|Aerococcus christensenii|Unclassified Aerococcus christensenii strain	0.0	OTU_97.13842.0
671223.0	strain	2|201174|1760|85009|31957|1743|671223|671223.0	Bacteria|Actinobacteria|Actinobacteria|Propionibacteriales|Propionibacteriaceae|Propionibacterium|Propionibacterium sp. oral taxon 193|Unclassified Propionibacterium sp. oral taxon 193 strain	0.0	OTU_97.43108.0
1150461	strain	2|201174|1760|85004|31953|1678|158787|1150461	Bacteria|Actinobacteria|Actinobacteria|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium|Bifidobacterium scardovii	0.0	OTU_97.740.0
1534.0	strain	2|1239|186801|186802|31979|1485|1534|1534.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium kluyveri|Unclassified Clostridium kluyveri strain	0.0	OTU_97.13971.0
1005058	strain	2|1224|1236|135625|712|155493|750|1005058	Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Gallibacterium|Gallibacterium anatis	0.0882	OTU_97.42200.0
591365	strain	2|1239|91061|186826|1300|1301|1338|591365	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus intermedius	0.0	OTU_97.40790.0
331272	strain	2|1224|28216|80840|119060|32008|95486|331272	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Burkholderia|Burkholderia cenocepacia	0.0	OTU_97.31214.0
1548.0	strain	2|1239|186801|186802|31979|1485|1548|1548.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium scatologenes|Unclassified Clostridium scatologenes strain	0.0	OTU_97.577.0
1552	strain	2|1239|186801|186802|31979|1485|238834|1552	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium estertheticum	0.0	OTU_97.9494.0
